Date,Max Air Temp,Min Air Temp,Avg Air Temp,Precipitation,Avg Wind Speed,Avg Wind Direction,Max Solar Radiation,Stations,Year,Month,Week
3/30/2017,20.4,15.1,17.7,0,3.4,78.7,903,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,13
3/31/2017,21.8,16.4,19.1,4.06,5.1,194.7,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,3,13
4/1/2017,21.5,13,17.4,0,3.2,265,918,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,13
4/2/2017,17.4,14.1,15.9,0,4,94.5,888,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,14
4/3/2017,24.2,15.7,19.2,17.02,3.8,129.2,955,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,14
4/4/2017,21.9,18.5,19.8,0,7.4,219.8,928,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,14
4/5/2017,23.6,17.7,19.8,25.65,2.3,215.4,758.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,14
4/6/2017,20.9,13.9,18.3,32.26,7.9,221.4,1001,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,14
4/7/2017,18.1,11,14.3,0,5.2,280.9,1163,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,14
4/8/2017,17.8,8.7,13.2,0,2.7,176.2,945,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,14
4/9/2017,22.6,8.5,16.6,0,2,220.8,972,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,15
4/10/2017,23.7,10.7,17.7,0,1.4,145.6,983,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,15
4/11/2017,25,12.6,19.5,0,1.8,175.8,949,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,15
4/12/2017,25.5,14.7,20.1,0,1.7,192.7,945,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,15
4/13/2017,25.7,15.7,20,0,1.5,124,1074,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,15
4/14/2017,23.1,17.5,19.9,0,2.6,80,908,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,15
4/15/2017,26.8,16.9,21.8,0,2.3,183,879,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,15
4/16/2017,25.6,19.6,21.9,0,3.7,219.7,933,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,16
4/17/2017,24.8,19.7,21.8,0,4.7,219.8,928,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,16
4/18/2017,23.3,16.7,20.1,0,3.3,108.1,1227,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,16
4/19/2017,24.9,19.5,21.4,0,3,51.2,986,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,16
4/20/2017,26.6,17.9,22.2,0,2.6,198.7,908,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,16
4/21/2017,25.6,20.3,22.6,0,5,228.2,921,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,16
4/22/2017,25.9,21,22.9,0,5.4,223.7,935,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,16
4/23/2017,21.5,18,20.1,21.08,4.4,101.1,687,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,17
4/24/2017,20.9,18.3,19.9,62.74,2.5,140.5,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,17
4/25/2017,21.7,16.4,19.2,0.51,4.3,239.3,1178,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,17
4/26/2017,26.2,16.3,21.5,0,2.8,239.9,1192,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,17
4/27/2017,28.1,20.7,23.6,0,3.3,206,1180,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,17
4/28/2017,29.3,22.3,24.8,0,4.1,195.4,1010,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,17
4/29/2017,29.6,22.4,24.8,0,3.3,200,952,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,17
4/30/2017,29.4,21.9,25,0,3.6,187.1,977,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,4,18
5/1/2017,27.5,22.9,24.7,0,6.8,191.9,1125,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,18
5/2/2017,24.7,18.9,22.7,1.27,6,234.7,996,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,18
5/3/2017,25.7,18,22.5,0,2.3,180.6,983,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,18
5/4/2017,27.5,16.9,23.3,6.35,4,113.5,1054,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,18
5/5/2017,23.8,16.7,21,27.18,8.1,205,1044,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,18
5/6/2017,21.1,15.4,18.1,0,6.2,257.3,1289,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,18
5/7/2017,22.1,12.6,18.3,0,4.7,260.7,1013,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,19
5/8/2017,25.4,13.6,20.3,0,3.5,216.8,1013,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,19
5/9/2017,25.3,12.9,20.2,0,1.9,182.1,1190,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,19
5/10/2017,28.5,20.8,24.1,0,2.5,213.9,921,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,19
5/11/2017,29.2,22.8,25,0,4.1,237.6,938,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,19
5/12/2017,22.8,20.2,21.3,0,3.6,72.7,527.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,19
5/13/2017,23.5,17.8,20.7,11.68,1.7,147.8,1109,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,19
5/14/2017,25.4,16.2,21,0.25,3.8,152.7,1003,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,20
5/15/2017,31.7,20.8,24.7,0,4.3,248.2,984,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,20
5/16/2017,28.9,21.7,25,0,3.3,239.2,971,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,20
5/17/2017,29,23.1,25.4,0,4.2,222.3,974,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,20
5/18/2017,29.5,23.1,25.6,0,4,202.4,1076,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,20
5/19/2017,28.1,23,24.8,0,4.2,222,1068,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,20
5/20/2017,28.9,23.6,25.6,0,3.7,231.5,1025,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,20
5/21/2017,26,21.7,24,0,2.7,95.2,1163,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,21
5/22/2017,27.9,19.8,24.5,22.86,3.9,192.2,1170,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,21
5/23/2017,27.2,20.2,22.9,29.72,5.2,190.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,21
5/24/2017,27.7,21.5,24,3.05,6.2,222.1,1081,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,21
5/25/2017,24.8,17.7,23.2,1.02,9.6,232.4,1030,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,21
5/26/2017,26.6,20.6,23.6,0,6.3,243.6,1017,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,21
5/27/2017,28,22.4,25.2,0,5.4,227.6,950,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,21
5/28/2017,28.7,22.1,25.4,0,5.4,227.9,1047,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,22
5/29/2017,31.3,24.4,26.7,0,3.6,234.8,969,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,22
5/30/2017,30,23.4,26.7,0,3.6,210.3,952,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,22
5/31/2017,29,24.3,26,0,4.1,222.5,693.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,5,22
6/1/2017,29.7,24.6,26.5,0,3.5,235.4,1136,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,22
6/2/2017,30.9,24,26.5,0,3.1,243.5,1148,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,22
6/3/2017,31.6,23.5,27,0,2.5,210.2,969,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,22
6/4/2017,32.5,23.7,27.2,0,3.4,188.3,965,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,23
6/5/2017,30.2,24.1,26.8,0.25,5.8,205.5,1215,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,23
6/6/2017,30,22.1,25.3,2.79,3.3,219.5,1112,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,23
6/7/2017,22.9,17.1,20.8,15.75,5.6,61.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,23
6/8/2017,20.2,15,17.4,6.6,3.3,146.1,520.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,23
6/9/2017,27.3,15.1,22.2,0,2.8,221.6,1029,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,23
6/10/2017,30,23.1,26.2,0,3.5,211.7,1091,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,23
6/11/2017,30,21.8,26,0,1.9,182.2,969,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,24
6/12/2017,29.1,19.6,24.9,0,1.7,166,993,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,24
6/13/2017,30.5,20.3,25.5,0,2.5,186.2,1051,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,24
6/14/2017,29.9,24.8,26.8,0,5,230.9,938,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,24
6/15/2017,31.3,25.3,27.1,0,4,232,1120,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,24
6/16/2017,30.5,25.8,27.6,0,5,215.3,1146,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,24
6/17/2017,31.9,24,27.9,4.06,4.3,192.8,1246,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,24
6/18/2017,31.2,25.8,27.9,0,5.1,197.9,996,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,25
6/19/2017,32,24.7,27.9,0.51,5.7,202.5,1220,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,25
6/20/2017,28.8,24,26,5.08,3.5,225.1,1163,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,25
6/21/2017,27,23.5,25.5,1.52,2.8,173.3,547.4,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,25
6/22/2017,31.3,26,27.8,0,3.3,229.8,1207,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,25
6/23/2017,30.7,26.5,27.9,0,6.6,219.4,950,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,25
6/24/2017,30.1,25.4,27.9,0.25,7.8,218.3,940,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,25
6/25/2017,30.7,23.5,26.6,2.03,3.7,238,988,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,26
6/26/2017,28,20.2,24.7,0.25,2.2,110.2,1134,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,26
6/27/2017,31.7,19.8,25.9,0,1.5,203.2,1040,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,26
6/28/2017,28.4,22.5,25.9,0,3.4,91.8,1015,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,26
6/29/2017,31.1,19.7,26.1,0,2.2,113.7,977,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,26
6/30/2017,33,23.7,27.2,6.86,3.3,181.4,1137,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,6,26
7/1/2017,29,24.5,26.8,0.25,6.5,217.3,979,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,26
7/2/2017,31.7,25.5,28.2,0,5.6,222.9,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,27
7/3/2017,31.1,26.4,27.9,0.51,4.5,219.4,1017,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,27
7/4/2017,30.7,25.4,28,7.11,4.4,223.9,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,27
7/5/2017,32.5,26.8,29.4,0,4.5,240.6,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,27
7/6/2017,32,27.7,29.4,0,6.1,233.1,906,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,27
7/7/2017,32,27.8,29.3,0,7.6,227,945,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,27
7/8/2017,31.8,26.3,29.3,0,7.6,225.4,932,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,27
7/9/2017,31.8,24.3,28,0.51,2.9,226.1,1231,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,28
7/10/2017,32.2,23.7,27.8,0.76,3.1,188.4,996,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,28
7/11/2017,31.6,26,28.7,0.51,4.6,217.5,928,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,28
7/12/2017,33,27.1,29.6,0,4.4,214.1,940,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,28
7/13/2017,33.5,27.2,29.9,0,4.3,214.2,1054,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,28
7/14/2017,32.5,27.8,29.6,0,5.5,224.7,945,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,28
7/15/2017,32.2,23.6,28.7,8.64,5.8,219.6,923,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,28
7/16/2017,30.2,24,27.3,0,2.6,237.1,819,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,29
7/17/2017,27.2,23.1,25.2,9.14,2.7,214.2,299.2,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,29
7/18/2017,29.9,23.4,26.3,2.79,2.6,179.9,1086,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,29
7/19/2017,31.7,24,27.1,6.86,2,206.2,1006,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,29
7/20/2017,32.2,23.7,28.2,0,3.4,242.7,921,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,29
7/21/2017,32.2,26.8,28.8,0,4.7,230.5,918,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,29
7/22/2017,31.8,26.7,28.9,0,5.6,226,926,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,29
7/23/2017,31.2,26.9,28.6,0,7.3,222.9,908,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,30
7/24/2017,31.2,26.4,28.1,0,6.5,229.5,1173,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,30
7/25/2017,32.6,26.1,28.9,0,3.3,229.9,928,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,30
7/26/2017,27.9,23.5,26.4,44.7,3.2,85.7,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,30
7/27/2017,32.8,26.1,28.3,0,2.4,142,1039,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,30
7/28/2017,31.4,26.6,28.3,0,4.7,220.3,1132,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,30
7/29/2017,28.9,22.4,26.7,24.89,5,225.3,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,30
7/30/2017,27.4,21,24.3,0,3.9,87.7,1064,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,31
7/31/2017,27.4,20.2,24.7,0,4.6,67.2,976,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,7,31
8/1/2017,27.9,22.2,25.6,0,3.5,63.4,967,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,31
8/2/2017,28.3,22,25.7,0,2.1,113.6,1125,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,31
8/3/2017,28.7,23.6,26,0,2.1,164.5,697,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,31
8/4/2017,27.9,24,26.2,5.59,5,239.7,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,31
8/5/2017,29.2,24.3,27.2,0.76,6.7,234.5,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,31
8/6/2017,32.5,25,28.3,0,2.9,209.8,874,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,32
8/7/2017,30.7,27.1,28.4,0,6,216.9,952,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,32
8/8/2017,29.4,23.6,25.8,9.91,4.7,195.5,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,32
8/9/2017,25.6,22.9,24.2,2.79,3.3,101.6,404.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,32
8/10/2017,26.7,23.4,25,22.61,2.3,77.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,32
8/11/2017,31.3,25.1,28,0.25,3.1,177.2,942,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,32
8/12/2017,31.3,24.3,27.9,1.52,4.9,194.6,1084,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,32
8/13/2017,32.4,27.4,28.8,0,3.9,217.4,928,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,33
8/14/2017,33.5,26.6,29.5,0,2.3,189.6,909,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,33
8/15/2017,33.1,27.1,29.3,0.51,3.1,215,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,33
8/16/2017,31.5,26.5,28.5,3.56,1.6,180.4,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,33
8/17/2017,33.7,26.2,28.6,2.29,1.8,166.8,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,33
8/18/2017,32.6,27.7,29.9,0,5.3,215.5,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,33
8/19/2017,NA,NA,NA,NA,NA,226.5,NA,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,33
8/20/2017,33.5,26.7,29.5,0,2.8,150.2,850,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,34
8/21/2017,30.1,24.8,27.8,5.08,1.9,130.4,1027,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,34
8/22/2017,33.2,26.6,29.3,0,3.2,210.7,942,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,34
8/23/2017,31.4,24,28.4,13.72,5.8,218.4,826,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,34
8/24/2017,26.6,22.5,24.7,8.89,2.2,162.2,462.5,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,34
8/25/2017,28.9,22.7,26.1,3.05,3.5,115.9,1098,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,34
8/26/2017,29.3,24.1,26.9,0,5.2,58.5,1131,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,34
8/27/2017,27.3,23.9,25.6,0,6.3,48.4,1210,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,35
8/28/2017,27.6,21.6,23.6,71.63,4.2,74.7,1217,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,35
8/29/2017,26.5,20.1,24,2.03,3,224.6,1159,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,35
8/30/2017,26.1,19.2,22.6,0,2,175.4,1246,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,35
8/31/2017,30.3,23.2,26.4,3.56,2.3,219.5,1040,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,8,35
9/1/2017,32.3,24,28,1.27,2.9,194.9,969,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,35
9/2/2017,29.5,22.6,25.7,13.97,3.7,206.9,1265,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,35
9/3/2017,29.1,19.6,25.6,0,3.2,265.5,928,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,36
9/4/2017,31.6,19,25.7,0,2.5,210.8,903,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,36
9/5/2017,30.3,26.4,27.8,0,5.4,213.1,1008,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,36
9/6/2017,27.5,20,24.6,47.24,4.2,196.5,901,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,36
9/7/2017,24.9,15.9,20.4,0,1.2,194.1,915,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,36
9/8/2017,25.6,16,21.9,0,3,125.3,1005,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,36
9/9/2017,24.5,21.1,23.2,0,6.5,46.3,1114,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,36
9/10/2017,23.2,20.5,21.9,0,7.9,47.7,720.9,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,37
9/11/2017,25.6,22,24.1,7.62,9.2,70.9,455.6,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,37
9/12/2017,29.7,24,26,64.77,3.5,164.8,1163,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,37
9/13/2017,28.5,19.1,24.8,0,2.6,240,879,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,37
9/14/2017,30.5,24.7,26.3,0,3.1,205.2,1161,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,37
9/15/2017,30.4,21.6,25.9,0,1.7,205,1030,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,37
9/16/2017,28.1,21,25.1,0,2.7,70.7,847,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,37
9/17/2017,28.2,22.1,24.7,22.1,3.7,76.5,1115,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,38
9/18/2017,27.5,21.2,23.9,0,2.4,165.6,1153,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,38
9/19/2017,29.4,20.3,24.2,0,1.6,256.7,850,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,38
9/20/2017,30.3,20.4,25.5,0,2.7,254.8,876,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,38
9/21/2017,30.5,21.1,25.7,12.7,2.2,209.9,818,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,38
9/22/2017,27.9,21.1,24.1,0,1.7,72.2,816,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,38
9/23/2017,28.1,21,24.8,0,2.4,92.3,887,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,38
9/24/2017,26.9,23.2,25.3,0,5.1,50.2,915,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,39
9/25/2017,27.7,22,24.5,0,3.1,139.1,1187,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,39
9/26/2017,29.6,22.7,25.8,0,2.4,218.2,1149,"Air Temperatures, Precipitation, Wind & Solar Radiation - NCSU BALD",2017,9,39
